Variable_name,Class,N°_of_observations,Mean,Estandar_dev,Max_value,Min_value,Description
time_Gravity_acceleration_Mag_std_ WALKING,numeric,6,-0.576611068708679,0.065403521052304,-0.497096402038329,-0.670122122716495,Average of the estandar deviations for time of signals captured by the gravity acceleration sensor on the  for the  WALKING activity.
time_Gravity_acceleration_Mag_std_ WALKING_UPSTAIRS,numeric,8,-0.5910602438051717,0.26778656867633066,-0.104608866786517,-0.944706586962025,Average of the estandar deviations for time of signals captured by the gravity acceleration sensor on the  for the  WALKING_UPSTAIRS activity.
time_Gravity_acceleration_Mag_std_ WALKING_DOWNSTAIR,numeric,6,-0.596706239336,0.2228621621026403,-0.321676687545492,-0.97465493875,Average of the estandar deviations for time of signals captured by the gravity acceleration sensor on the  for the  activity.
time_Gravity_acceleration_Mag_std_ SITTING,numeric,7,-0.6557526304179147,0.1464031485588261,-0.509050737147015,-0.964222192,Average of the estandar deviations for time of signals captured by the gravity acceleration sensor on the  for the  SITTING activity.
time_Gravity_acceleration_Mag_std_ STANDING,numeric,7,-0.652445868888506,0.15653906572525222,-0.469146190154634,-0.973689910897436,Average of the estandar deviations for time of signals captured by the gravity acceleration sensor on the  for the  STANDING activity.
time_Gravity_acceleration_Mag_std_ LAYING,numeric,6,-0.5955619981800893,0.04666633019273374,-0.519017420878205,-0.650862147810236,Average of the estandar deviations for time of signals captured by the gravity acceleration sensor on the  for the  LAYING activity.
time_Body_acceleration_JerkMag_std_ WALKING,numeric,6,-0.5990708949509709,0.07830117525835742,-0.512115278415232,-0.71024608685567,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the  for the  WALKING activity.
time_Body_acceleration_JerkMag_std_ WALKING_UPSTAIRS,numeric,8,-0.6219912216966194,0.2807703814275277,-0.0879004446179775,-0.981714665063291,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the  for the  WALKING_UPSTAIRS activity.
time_Body_acceleration_JerkMag_std_ WALKING_DOWNSTAIR,numeric,6,-0.6455310010752054,0.20226019090531697,-0.416276937898718,-0.991481431666667,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the  for the  activity.
time_Body_acceleration_JerkMag_std_ SITTING,numeric,7,-0.6665240138362347,0.15689696512635407,-0.468462139639552,-0.983733639666667,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the  for the  SITTING activity.
time_Body_acceleration_JerkMag_std_ STANDING,numeric,7,-0.6878554950181893,0.17082848654462482,-0.457667435430488,-0.990626418974359,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the  for the  STANDING activity.
time_Body_acceleration_JerkMag_std_ LAYING,numeric,6,-0.6360456146842483,0.05592765089596194,-0.540847617073269,-0.689391189346457,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the  for the  LAYING activity.
time_Body_gyroscope_Mag_std_ WALKING,numeric,6,-0.6650425121701584,0.08717633012732559,-0.499839593745821,-0.749105473365979,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the  for the  WALKING activity.
time_Body_gyroscope_Mag_std_ WALKING_UPSTAIRS,numeric,8,-0.6593862492602524,0.23510233374028575,-0.201180788774157,-0.94746971556962,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the  for the  WALKING_UPSTAIRS activity.
time_Body_gyroscope_Mag_std_ WALKING_DOWNSTAIR,numeric,6,-0.6692932039218206,0.22471891813751957,-0.317377464295082,-0.980494326458333,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the  for the  activity.
time_Body_gyroscope_Mag_std_ SITTING,numeric,7,-0.7207849466028692,0.11476545808786993,-0.610093380740278,-0.947942481333333,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the  for the  SITTING activity.
time_Body_gyroscope_Mag_std_ STANDING,numeric,7,-0.7035530036232444,0.1440742873308386,-0.541949073660753,-0.973304104615385,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the  for the  STANDING activity.
time_Body_gyroscope_Mag_std_ LAYING,numeric,6,-0.650070221488944,0.08597762164623984,-0.521471397919231,-0.742983126606299,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the  for the  LAYING activity.
time_Body_gyroscope_JerkMag_std_ WALKING,numeric,6,-0.7664617710799878,0.07491174476175219,-0.652050770910663,-0.870579517938144,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the  for the  WALKING activity.
time_Body_gyroscope_JerkMag_std_ WALKING_UPSTAIRS,numeric,8,-0.7532304719662076,0.23790617984351006,-0.23683550005236,-0.980252790253165,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the  for the  WALKING_UPSTAIRS activity.
time_Body_gyroscope_JerkMag_std_ WALKING_DOWNSTAIR,numeric,6,-0.8137281437091195,0.12212161338897383,-0.645034678692623,-0.99273415625,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the  for the  activity.
time_Body_gyroscope_JerkMag_std_ SITTING,numeric,7,-0.8076663262515811,0.09606459649341938,-0.712056186747706,-0.986354497333333,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the  for the  SITTING activity.
time_Body_gyroscope_JerkMag_std_ STANDING,numeric,7,-0.8020353142488488,0.13550442612009597,-0.573942888021613,-0.993732153205128,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the  for the  STANDING activity.
time_Body_gyroscope_JerkMag_std_ LAYING,numeric,6,-0.7824353714889773,0.06576351164839418,-0.65307636871282,-0.840156364186047,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the  for the  LAYING activity.
freq_Body_acceleration__std_X_ WALKING,numeric,6,-0.6030953795836631,0.06834891825655764,-0.492829885748675,-0.679316495457474,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the X axis for the  WALKING activity.
freq_Body_acceleration__std_X_ WALKING_UPSTAIRS,numeric,8,-0.6042624715277287,0.2747208791700804,-0.127245614919101,-0.978249844833333,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the X axis for the  WALKING_UPSTAIRS activity.
freq_Body_acceleration__std_X_ WALKING_DOWNSTAIR,numeric,6,-0.6260152317127029,0.19929831474051027,-0.429098457335897,-0.992433994583333,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the X axis for the  activity.
freq_Body_acceleration__std_X_ SITTING,numeric,7,-0.6449286606408815,0.16202621287268293,-0.514152324191791,-0.992469808333333,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the X axis for the  SITTING activity.
freq_Body_acceleration__std_X_ STANDING,numeric,7,-0.6634494164443061,0.17735231935223378,-0.386658942001626,-0.990398788205128,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the X axis for the  STANDING activity.
freq_Body_acceleration__std_X_ LAYING,numeric,6,-0.5999222106853815,0.04925714967152724,-0.538561223491667,-0.664356691751496,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the X axis for the  LAYING activity.
freq_Body_acceleration__std_Y_ WALKING,numeric,6,-0.49237980910004514,0.08360230223344475,-0.390150939647061,-0.60587907902268,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING activity.
freq_Body_acceleration__std_Y_ WALKING_UPSTAIRS,numeric,8,-0.5334331141298777,0.3194912489319435,0.0592301040449438,-0.941020529113924,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING_UPSTAIRS activity.
freq_Body_acceleration__std_Y_ WALKING_DOWNSTAIR,numeric,6,-0.5636411843582955,0.25749620407253293,-0.194161740892213,-0.962714830416667,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Y axis for the  activity.
freq_Body_acceleration__std_Y_ SITTING,numeric,7,-0.583771119342259,0.16666801411865925,-0.444910001659702,-0.937087901,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Y axis for the  SITTING activity.
freq_Body_acceleration__std_Y_ STANDING,numeric,7,-0.5837007472369087,0.1913034641553162,-0.358594356956098,-0.971690637564103,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Y axis for the  STANDING activity.
freq_Body_acceleration__std_Y_ LAYING,numeric,6,-0.5318687301645452,0.1306904235256848,-0.273948137371154,-0.630978844851831,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Y axis for the  LAYING activity.
freq_Body_acceleration__std_Z_ WALKING,numeric,6,-0.6565217463650999,0.1036715079863502,-0.498583091676081,-0.793153623220339,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING activity.
freq_Body_acceleration__std_Z_ WALKING_UPSTAIRS,numeric,8,-0.6412931048745232,0.21070795062885483,-0.432409407539326,-0.971528370666667,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING_UPSTAIRS activity.
freq_Body_acceleration__std_Z_ WALKING_DOWNSTAIR,numeric,6,-0.5974794181604582,0.30245309508168344,-0.0598352898007787,-0.974056181875,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Z axis for the  activity.
freq_Body_acceleration__std_Z_ SITTING,numeric,7,-0.70859950983621,0.11520766015429917,-0.599036895271407,-0.943508302333333,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Z axis for the  SITTING activity.
freq_Body_acceleration__std_Z_ STANDING,numeric,7,-0.6684210598341778,0.1531874996281628,-0.474767543716048,-0.967165568461538,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Z axis for the  STANDING activity.
freq_Body_acceleration__std_Z_ LAYING,numeric,6,-0.6218800317480626,0.06495346469107192,-0.506570361273995,-0.695767279528796,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Z axis for the  LAYING activity.
freq_Body_acceleration_Jerk_std_X_ WALKING,numeric,6,-0.6297623046158498,0.06522660544170328,-0.543979776127867,-0.710952957814433,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the X axis for the  WALKING activity.
freq_Body_acceleration_Jerk_std_X_ WALKING_UPSTAIRS,numeric,8,-0.6479640338914749,0.25066946887346875,-0.207095971672,-0.986653889746835,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the X axis for the  WALKING_UPSTAIRS activity.
freq_Body_acceleration_Jerk_std_X_ WALKING_DOWNSTAIR,numeric,6,-0.6733164431929235,0.1866847121605216,-0.444119132470983,-0.994178642291667,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the X axis for the  activity.
freq_Body_acceleration_Jerk_std_X_ SITTING,numeric,7,-0.678690393596203,0.1528258706356823,-0.505745022388806,-0.990952901666667,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the X axis for the  SITTING activity.
freq_Body_acceleration_Jerk_std_X_ STANDING,numeric,7,-0.7148409825719786,0.15794714485186406,-0.479376250713415,-0.992649861923077,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the X axis for the  STANDING activity.
freq_Body_acceleration_Jerk_std_X_ LAYING,numeric,6,-0.6721049669387945,0.05901288528391756,-0.584111033739744,-0.751378154304462,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the X axis for the  LAYING activity.
freq_Body_acceleration_Jerk_std_Y_ WALKING,numeric,6,-0.5536995407050148,0.08147463655639038,-0.466251676533372,-0.679116699128866,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING activity.
freq_Body_acceleration_Jerk_std_Y_ WALKING_UPSTAIRS,numeric,8,-0.5927863874371041,0.32261964664213005,0.0354678201573034,-0.980582625189873,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING_UPSTAIRS activity.
freq_Body_acceleration_Jerk_std_Y_ WALKING_DOWNSTAIR,numeric,6,-0.6563786699295883,0.1965294041850902,-0.451626571504701,-0.988578176875,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Y axis for the  activity.
freq_Body_acceleration_Jerk_std_Y_ SITTING,numeric,7,-0.6434790931006269,0.16299233384130518,-0.447339284527239,-0.970764276333333,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Y axis for the  SITTING activity.
freq_Body_acceleration_Jerk_std_Y_ STANDING,numeric,7,-0.6842029385304247,0.16471801248548748,-0.436851876529854,-0.986093858717949,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Y axis for the  STANDING activity.
freq_Body_acceleration_Jerk_std_Y_ LAYING,numeric,6,-0.6143665436004598,0.10020658284897672,-0.420402255935897,-0.688280461860892,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Y axis for the  LAYING activity.
freq_Body_acceleration_Jerk_std_Z_ WALKING,numeric,6,-0.8115751756655297,0.05709843982027933,-0.737861932680115,-0.882511909533898,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING activity.
freq_Body_acceleration_Jerk_std_Z_ WALKING_UPSTAIRS,numeric,8,-0.7755903800731841,0.1859569228041127,-0.419621473955056,-0.9864711005,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING_UPSTAIRS activity.
freq_Body_acceleration_Jerk_std_Z_ WALKING_DOWNSTAIR,numeric,6,-0.7902975042906104,0.1291958891193419,-0.601003772988115,-0.991258490416667,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Z axis for the  activity.
freq_Body_acceleration_Jerk_std_Z_ SITTING,numeric,7,-0.8154544383978745,0.08562476622288236,-0.728521901498861,-0.990011026,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Z axis for the  SITTING activity.
freq_Body_acceleration_Jerk_std_Z_ STANDING,numeric,7,-0.8000984519417855,0.11781149728177866,-0.627540367652688,-0.990493986666667,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Z axis for the  STANDING activity.
freq_Body_acceleration_Jerk_std_Z_ LAYING,numeric,6,-0.7818819191518567,0.03744303086907416,-0.745732864166667,-0.821715494424084,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Z axis for the  LAYING activity.
freq_Body_gyroscope__std_X_ WALKING,numeric,6,-0.7416632182383622,0.02923216037114158,-0.708263420861671,-0.786180311132627,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the X axis for the  WALKING activity.
freq_Body_gyroscope__std_X_ WALKING_UPSTAIRS,numeric,8,-0.7332709618685691,0.17374243696753752,-0.445412804202247,-0.975138491898734,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the X axis for the  WALKING_UPSTAIRS activity.
freq_Body_gyroscope__std_X_ WALKING_DOWNSTAIR,numeric,6,-0.7610652429097862,0.13011795288644173,-0.621040868816239,-0.986027005208333,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the X axis for the  activity.
freq_Body_gyroscope__std_X_ SITTING,numeric,7,-0.7665481126455822,0.09241337063235895,-0.666071315599889,-0.950392071666667,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the X axis for the  SITTING activity.
freq_Body_gyroscope__std_X_ STANDING,numeric,7,-0.773782976077249,0.10993261316078762,-0.645407507130081,-0.988087790769231,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the X axis for the  STANDING activity.
freq_Body_gyroscope__std_X_ LAYING,numeric,6,-0.7368417872895436,0.048649533354932016,-0.676801995680601,-0.794063529133858,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the X axis for the  LAYING activity.
freq_Body_gyroscope__std_Y_ WALKING,numeric,6,-0.7000004421382254,0.1379992681351652,-0.429825832648703,-0.818105282886598,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Y axis for the  WALKING activity.
freq_Body_gyroscope__std_Y_ WALKING_UPSTAIRS,numeric,8,-0.691647769366817,0.2186845929521757,-0.28620515505618,-0.977034021833333,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Y axis for the  WALKING_UPSTAIRS activity.
freq_Body_gyroscope__std_Y_ WALKING_DOWNSTAIR,numeric,6,-0.6449564618005337,0.29677138911626566,-0.15091173901873,-0.984919989375,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Y axis for the  activity.
freq_Body_gyroscope__std_Y_ SITTING,numeric,7,-0.7540110362414052,0.11885941506424808,-0.650105402347778,-0.975029833666667,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Y axis for the  SITTING activity.
freq_Body_gyroscope__std_Y_ STANDING,numeric,7,-0.7291712236567521,0.14532843157265596,-0.50785054741371,-0.982843103974359,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Y axis for the  STANDING activity.
freq_Body_gyroscope__std_Y_ LAYING,numeric,6,-0.638048540701551,0.138493032141221,-0.46709876350641,-0.771969808976378,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Y axis for the  LAYING activity.
freq_Body_gyroscope__std_Z_ WALKING,numeric,6,-0.7172140542345795,0.056010763744777196,-0.650476162132565,-0.778863649278351,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Z axis for the  WALKING activity.
freq_Body_gyroscope__std_Z_ WALKING_UPSTAIRS,numeric,8,-0.7153262384750237,0.1904647147301309,-0.414621153179775,-0.969622702911392,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Z axis for the  WALKING_UPSTAIRS activity.
freq_Body_gyroscope__std_Z_ WALKING_DOWNSTAIR,numeric,6,-0.6608966119226547,0.25396552955325646,-0.225729073181148,-0.986650575625,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Z axis for the  activity.
freq_Body_gyroscope__std_Z_ SITTING,numeric,7,-0.7542625768433099,0.09591516675614783,-0.685774481529052,-0.964431652333333,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Z axis for the  SITTING activity.
freq_Body_gyroscope__std_Z_ STANDING,numeric,7,-0.7274265833088978,0.13064165322140556,-0.596342575910569,-0.979428019102564,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Z axis for the  STANDING activity.
freq_Body_gyroscope__std_Z_ LAYING,numeric,6,-0.6585423323758398,0.08616847022674644,-0.522534472884615,-0.749163172296512,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Z axis for the  LAYING activity.
freq_Body_acceleration_Mag_std_ WALKING,numeric,6,-0.6502512897661948,0.05219685393529622,-0.589710231217867,-0.724979750463917,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the  for the  WALKING activity.
freq_Body_acceleration_Mag_std_ WALKING_UPSTAIRS,numeric,8,-0.6615667706495125,0.21553486124322566,-0.274171341966292,-0.946976321166667,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the  for the  WALKING_UPSTAIRS activity.
freq_Body_acceleration_Mag_std_ WALKING_DOWNSTAIR,numeric,6,-0.6609872075794839,0.18593065167916123,-0.419458109257787,-0.974433710625,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the  for the  activity.
freq_Body_acceleration_Mag_std_ SITTING,numeric,7,-0.717332065086748,0.1176383562661416,-0.605529765076119,-0.965101664666667,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the  for the  SITTING activity.
freq_Body_acceleration_Mag_std_ STANDING,numeric,7,-0.7100260298261102,0.12514012008527448,-0.572895500055285,-0.974775499230769,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the  for the  STANDING activity.
freq_Body_acceleration_Mag_std_ LAYING,numeric,6,-0.6608457312306723,0.03831598196165756,-0.604222557220513,-0.705928425819685,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the  for the  LAYING activity.
freq_BodyBody_acceleration_JerkMag_std_ WALKING,numeric,6,-0.6138324422345113,0.0766120596668441,-0.518800797709272,-0.723261097164948,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the  for the  WALKING activity.
freq_BodyBody_acceleration_JerkMag_std_ WALKING_UPSTAIRS,numeric,8,-0.6369201925631094,0.27260524797031216,-0.11028850707236,-0.981486919873418,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the  for the  WALKING_UPSTAIRS activity.
freq_BodyBody_acceleration_JerkMag_std_ WALKING_DOWNSTAIR,numeric,6,-0.6581306774845521,0.19270443548824326,-0.446280697635769,-0.990655515625,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the  for the  activity.
freq_BodyBody_acceleration_JerkMag_std_ SITTING,numeric,7,-0.6765184534515332,0.15201825473335454,-0.480918839647015,-0.984285595333333,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the  for the  SITTING activity.
freq_BodyBody_acceleration_JerkMag_std_ STANDING,numeric,7,-0.695540834773451,0.16512568550626594,-0.468314812693496,-0.990060928461538,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the  for the  STANDING activity.
freq_BodyBody_acceleration_JerkMag_std_ LAYING,numeric,6,-0.6453293856340878,0.054907432920996924,-0.548497929924744,-0.706415829342932,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the  for the  LAYING activity.
freq_BodyBody_gyroscope_Mag_std_ WALKING,numeric,6,-0.706949259316807,0.07339114476450118,-0.566576670397695,-0.769330760360825,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the  for the  WALKING activity.
freq_BodyBody_gyroscope_Mag_std_ WALKING_UPSTAIRS,numeric,8,-0.7063612258829763,0.18162167340763666,-0.382816980159551,-0.949080940126582,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the  for the  WALKING_UPSTAIRS activity.
freq_BodyBody_gyroscope_Mag_std_ WALKING_DOWNSTAIR,numeric,6,-0.698493720795305,0.2031747850970971,-0.377012934062787,-0.98029209625,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the  for the  activity.
freq_BodyBody_gyroscope_Mag_std_ SITTING,numeric,7,-0.7546216121199172,0.09612292876271751,-0.662325968145833,-0.946838238333333,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the  for the  SITTING activity.
freq_BodyBody_gyroscope_Mag_std_ STANDING,numeric,7,-0.7365378692499818,0.12201787045376686,-0.621511307308943,-0.97322665025641,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the  for the  STANDING activity.
freq_BodyBody_gyroscope_Mag_std_ LAYING,numeric,6,-0.6835829777806395,0.08162217458493705,-0.588328799467949,-0.782076276167979,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the  for the  LAYING activity.
freq_BodyBody_gyroscope_JerkMag_std_ WALKING,numeric,6,-0.7778071809504448,0.07011627104870634,-0.685811262634006,-0.884187806804124,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the  for the  WALKING activity.
freq_BodyBody_gyroscope_JerkMag_std_ WALKING_UPSTAIRS,numeric,8,-0.7706616436188609,0.22804313207592103,-0.270829337453146,-0.980403827721519,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the  for the  WALKING_UPSTAIRS activity.
freq_BodyBody_gyroscope_JerkMag_std_ WALKING_DOWNSTAIR,numeric,6,-0.8308533075785958,0.10791441218149266,-0.689381172221311,-0.992490134583333,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the  for the  activity.
freq_BodyBody_gyroscope_JerkMag_std_ SITTING,numeric,7,-0.8202188930298824,0.08815497010610056,-0.733183567759939,-0.985681788333333,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the  for the  SITTING activity.
freq_BodyBody_gyroscope_JerkMag_std_ STANDING,numeric,7,-0.8110697941135915,0.13084477896988028,-0.593735302105376,-0.993907993589744,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the  for the  STANDING activity.
freq_BodyBody_gyroscope_JerkMag_std_ LAYING,numeric,6,-0.7949105184787916,0.06364535051359069,-0.670451894533974,-0.851462426569767,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the  for the  LAYING activity.
